 1,45965168124347 
 1,4557530862596 
 1,45188214713299 
 1,44803858314122 
 1,4442221172952 
 1,44043247637787 
 1,43666939094996 
 1,43293259576986 
 1,42922183376037 
 1,42553673946669 
 1,42187730490174 
 1,4182430748006 
 1,41463385053407 
 1,41104938862088 
 1,40748944672696 
 1,40395378536572 
 1,40044216797781 
 1,39695436100709 
 1,3934901338395 
 1,39004925878588 
 1,38663151103942 
 1,38323666862011 
 1,3798645123418 
 1,37651482577651 
 1,37318739518412 
 1,36988200949762 
 1,36659846028879 
 1,36333654162486 
 1,36009605036765 
 1,35687678554115 
 1,35367854885652 
 1,35050114438412 
 1,34734437860148 
 1,34420806037918 
 1,34109200081918 
 1,33799601338973 
 1,33491991375409 
 1,33186351985493 
 1,32882665175678 
 1,3258091317119 
 1,32281078408842 
 1,31983143534052 
 1,31687091409889 
 1,31392904493394 
 1,31100567676514 
 1,30810062876226 
 1,30521374202844 
 1,30234485500305 
 1,29949380794214 
 1,29666044293373 
 1,29384460390899 
 1,29104613660242 
 1,28826488851173 
 1,28550070890539 
 1,28275344876077 
 1,28002296077095 
 1,27730909930108 
 1,27461172038471 
 1,27193068166076 
 1,26926584241126 
 1,26661706345452 
 1,26398420724663 
 1,26136713772292 
 1,25876572035458 
 1,25617982212863 
 1,25360931149941 
 1,25105405838468 
 1,24851393414364 
 1,24598881153206 
 1,24347856474088 
 1,2409830693234 
 1,23850220219042 
 1,23603584160203 
 1,23358386715246 
 1,23114615974603 
 1,22872260159593 
 1,22631307634721 
 1,22391748001354 
 1,22153566139533 
 1,21916754736754 
 1,21681301185954 
 1,21447194469974 
 1,21214423665148 
 1,209829779634 
 1,20752846670385 
 1,20524019203061 
 1,20296485089515 
 1,20070233968412 
 1,19845255586985 
 1,1962153979888 
 1,19399076563506 
 1,19177855944329 
 1,18957868111329 
 1,18739103326623 
 1,18521551965061 
 1,18305204493872 
 1,18090051476953 
 1,17876083577183 
 1,17663291554166 
 1,17451666260121 
 1,17241198635699 
 1,17031879722662 
 1,16823700646166 
 1,16616652625751 
 1,16410726964256 
 1,1620591505583 
 1,16002208384134 
 1,15799598512477 
 1,15598077095497 
 1,15397635887169 
 1,15198266786504 
 1,1499996352462 
 1,14802710730213 
 1,14606509432984 
 1,1441134791624 
 1,14217218591899 
 1,14024113778328 
 1,13832025845022 
 1,13640947230017 
 1,13450870445103 
 1,132617880691 
 1,13073692756454 
 1,12886577229229 
 1,12700434280361 
 1,12515256772951 
 1,12331037636284 
 1,12147769869955 
 1,11965446536173 
 1,11784060767513 
 1,11603605759589 
 1,1142407477157 
 1,112454611286 
 1,11067758216428 
 1,10890959486578 
 1,10715058446819 
 1,10540048670522 
 1,10365923789513 
 1,10192677494895 
 1,10020303538469 
 1,09848795730109 
 1,09678147941258 
 1,09508354103389 
 1,09339408219004 
 1,09171304387793 
 1,09004036970041 
 1,08837603646998 
 1,08671980913834 
 1,08507187797857 
 1,08343206208756 
 1,08180031626036 
 1,0801765861071 
 1,07856081667671 
 1,07695295314575 
 1,07535294117215 
 1,0737607268075 
 1,0721762565831 
 1,07059947750274 
 1,06903033702256 
 1,06746878307757 
 1,06591476405269 
 1,06436822879454 
 1,06282912659649 
 1,06129740721112 
 1,05977302081291 
 1,05825591802291 
 1,0567460499108 
 1,05524336794473 
 1,05374782403572 
 1,05225937051636 
 1,05077796012077 
 1,04930354600487 
 1,04783608173317 
 1,04637552125757 
 1,04492181893695 
 1,04347492953997 
 1,04203480821348 
 1,04060141057249 
 1,03917469255025 
 1,03775461098788 
 1,03634112713292 
 1,03493416800744 
 1,03353373921494 
 1,03213977060393 
 1,03075222395086 
 1,0293710581436 
 1,02799623210344 
 1,02662770502822 
 1,02526543644668 
 1,02390938616789 
 1,02255951439337 
 1,0212157816339 
 1,01987814866827 
 1,01854657669854 
 1,0172210271851 
 1,01590146193264 
 1,01458784303133 
 1,01328013292065 
 1,01197829428913 
 1,01068229024879 
 1,00939208407527 
 1,00810763942239 
 1,00682892022408 
 1,00555589072272 
 1,0042885154407 
 1,00302675916733 
 1,00177058702213 
 1,00051996439186 
 0,999274856950069 
 0,99803523066629 
 0,996801051862771 
 0,995572287160659 
 0,994348903798403 
 0,993130870453724 
 0,991918167292585 
 0,990710645875798 
 0,989508489306145 
 0,988311522115365 
 0,987119737905606 
 0,985933107527246 
 0,984751600372318 
 0,983575185687213 
 0,982403832883299 
 0,981237511517316 
 0,980076191377117 
 0,978919842494897 
 0,97776843507753 
 0,976621939627579 
 0,975480326842197 
 0,974343567618962 
 0,973211633122711 
 0,972084494719248 
 0,970962123987233 
 0,969844492741432 
 0,968731573001594 
 0,967623337001386 
 0,96651975719657 
 0,965420806241711 
 0,9643264570109 
 0,963236682571716 
 0,962151456211073 
 0,961070751412657 
 0,959994541865993 
 0,958922801461557 
 0,957855504299719 
 0,956792624574822 
 0,955734137247537 
 0,954680016975809 
 0,953630241228132 
 0,952584750168101 
 0,951543594265806 
 0,950506691388417 
 0,94947403002334 
 0,948445586768172 
 0,947421337764914 
 0,9464012591877 
 0,945385327395163 
 0,944373518872394 
 0,943365810278439 
 0,942362178466739 
 0,941362600364281 
 0,940367053199787 
 0,939375514257319 
 0,938387961108663 
 0,937404371334347 
 0,936424722784791 
 0,935448993418089 
 0,934477161398446 
 0,933509204996472 
 0,932545102723045 
 0,931584833139832 
 0,930628375019404 
 0,929675707285772 
 0,928726809005032 
 0,927781659399048 
 0,926840237841804 
 0,925902523834769 
 0,924968497069506 
 0,924038137345918 
 0,923111424656939 
 0,922188339206636 
 0,921268861484877 
 0,920352973474804 
 0,919440608938399 
 0,918531866770955 
 0,917626624286446 
 0,916724891022086 
 0,915826648938854 
 0,914931879425131 
 0,914040563879806 
 0,913152683771324 
 0,912268220674469 
 0,911387156306058 
 0,910509472516548 
 0,909635151239583 
 0,90876417456566 
 0,907896524702592 
 0,907032183965577 
 0,906171134808016 
 0,905313359795278 
 0,904458841575811 
 0,90360756307967 
 0,902759507097623 
 0,901914656719269 
 0,901072995096255 
 0,900234505492896 
 0,899399171302669 
 0,898566976007676 
 0,897737903233608 
 0,896911936685816 
 0,896089060192825 
 0,895269257685739 
 0,894452513227271 
 0,893638810952761 
 0,89282813513091 
 0,892020470115748 
 0,891215800391151 
 0,890414187069254 
 0,889615385161368 
 0,88881960912977 
 0,88802676727146 
 0,887236844578137 
 0,886449826118743 
 0,885665697079432 
 0,88488444273376 
 0,88410604844375 
 0,883330499685308 
 0,882557782023726 
 0,881787881105832 
 0,881020782695283 
 0,880256472635207 
 0,879494936853869 
 0,878736161401603 
 0,877980132376277 
 0,877226835996765 
 0,876476258568505 
 0,875728386479315 
 0,874983206263783 
 0,874240704292951 
 0,873500867428843 
 0,872763682338908 
 0,872029135837817 
 0,871297214832294 
 0,870567906329933 
 0,869841197401498 
 0,869117075217947 
 0,868395527029081 
 0,867676540191157 
 0,866960102178606 
 0,866246200664582 
 0,865534824142686 
 0,864825988885717 
 0,864119579100146 
 0,863415700869585 
 0,862714295304577 
 0,862015351961389 
 0,861318859162112 
 0,860624805082593 
 0,859933177952073 
 0,859243966020956 
 0,858557157631004 
 0,857872741183361 
 0,857190705146694 
 0,856511038064773 
 0,855833728540562 
 0,855158765258125 
 0,854486136970991 
 0,853815832374937 
 0,853147840735464 
 0,852482150623387 
 0,851818751198635 
 0,851157631550181 
 0,850498780821358 
 0,849842188245785 
 0,849187843098839 
 0,848535734726929 
 0,847885852533009 
 0,847238185959291 
 0,846592724524705 
 0,845949457714872 
 0,845308375139903 
 0,84466946616796 
 0,844032719953738 
 0,843398124521977 
 0,842765662092207 
 0,842135199601907 
 0,841507275329821 
 0,840881162447077 
 0,840257183370924 
 0,839635304588157 
 0,839015512708757 
 0,838397796968608 
 0,837782147323745 
 0,837168554000821 
 0,836557007411111 
 0,835947498049318 
 0,835340016509579 
 0,834734553437127 
 0,834131099562322 
 0,833529645630543 
 0,83293018255838 
 0,832332701163695 
 0,831737192430889 
 0,831143647380667 
 0,830552057003285 
 0,829962412486838 
 0,829374704956111 
 0,828788925661865 
 0,828205065847302 
 0,827623116833775 
